lastname	forename	initials	query			
Dreyer	Jon	JD	Jon Dreyer[Author]			
Yan	Justin	JWY	Justin W Yan[Author]			
Davis	Matthew	MD	Matthew Davis[Author] and Western University			
Loubani	Tarek	TL	Tarek Loubani[Author]			
Poonai	Naveen	NP	Naveen Poonai[Author]			
Myslik	Frank	FM	Frank Myslik[Author]			
Shepherd	Lisa	LGS	Lisa Shepherd[Author] and Canada			
